recid1,recid,kdstrata,kdorgan,kdloc,kdtk,nama,almt,kota,rt,rw,telp,telp_1,telp_2,telp_3,fax_1,fax_2,fax_3,kode_pos,gate,comp,luas,buka,mode,type_toko,fot,type_harga,type_rak,ls_tanah,ls_jual,ls_disp,ls_gudang,pkp,npwp,skp,tglskp,tutup,kirim,gudang,kont_awal,kont_akhir,cnt_hal,cnt_lt,coc,coc_tiang,end_gond,jmlrak,fldisp,freegdl,prplprm,prmarea,sewa,kurs,umur,namafrc,markup,kpp,personil,ka_toko,as_toko,merchan01,merchan02,merchan03,merchan04,kasir01,kasir02,kasir03,kasir04,kasir05,kasir06,pramu01,pramu02,pramu03,pramu04,pramu05,pramu06,pramu07,pramu08,pramu09,pramu10,pramu11,pramu12,fr_max_cr,fr_begbal,fr_credit,fr_ppn,fr_pay,fr_ppn1,fr_d_cr,fr_d_pay,update,toko,npb,bpb,badan,royal_1,royal_1p,royal_2,royal_2p,royal_3,royal_3p,royal_4,royal_4p,buah,tgl_pkm,jml_km,elpiji,kdlm,trf,upd_dho,upd_dec,upd_aac,fdisp,trf_ho,oto,kdbr,berlaku,compete,npwp_dc,tgl_dc,almt_pjk1,almt_pjk2,almt_pjk3,kode_cid,kd_frc,nppkp,mrchnt,tok24,conv,berlaku_hrg,berlaku_cid,jadwal_conv,flagtoko,hari24,imobile,apka,tidak_hitung_pb,jenis_toko,class_tk,subclass_tk,tgl_aktif_mstore,koneksi_primary,koneksi_secondary,tanggal_primary,tanggal_secondary,domain,dual_screen,start_tgl_berlaku_se,end_tgl_berlaku_se,flag_libur_rutin,jam_buka,jam_tutup,point_cafe,event,periode_awal,periode_akhir,tgl_buka_pointcafe,tgl_tutup_pointcafe,tgl_dis05,kabupaten,setor_bank,nama_bank1,tgl_awal_bank1,tgl_akhir_bank1,nama_bank2,tgl_awal_bank2,tgl_akhir_bank2,tok_perda,tok_tgl_awal_perda,tok_tgl_akhir_perda,tok_pointcaffee_app,tok_drive_thru,almt_toko,almt_pajak,tok_pt_bip,flagtk,markup_igr,tgl_multirates
"","","1131"," ","1107010140001","TS5J","PERMATA TANGERANG - TANGERAN","JL. PERMATA TANGERANG DC - 2 NO. RT. 006  RW.008 KEL.GELAM JAYA KEC. PASARKEMIS"," ","","","","29416784"," ","6909400"," "," "," ","","","2","182","2019-11-01","1","H","1","1","H","117","","156","22.08","Y","01.337.994.6-092.000","01.337.994.6-418.006","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P418","11"," "," ","2013155010","2013089901"," "," ","2012066066","2013199062","2013003176"," "," "," ","2012066065","2013145137","2013196689","2013186595","2013191736","2013146549"," "," "," "," "," "," ","","","","","","","","","2022-08-19","TS5J","","","F","","","","","","","","","  X X X","2019-11-01","14"," X X X ","F7T9","","2009-04-22","2020-08-06","2011-06-09","2","","N","","2010-08-01"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-09","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. PERMATA TANGERANG DC - 2 NO. RT. 006  RW.008 KEL.GELAM JAYA KEC. PASARKEMIS","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TS61","BUGEL - TANGERANG","JL. ARIA WANGSAKARA RT. 03 RW. 02         KEL. BUGEL KEC. KARAWACI","TANGERANG","","","","55793571"," ","6909400"," "," "," ","","","2","146","2011-06-28","1","H","1","1","H","236.74","","69.32","31.46","Y","01.337.994.6-092.000","01.337.994.6-402.001","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P402","11","2012083257"," ","2013129130","2013148097","2013083245"," ","2013174976","2013082097","2013166351","2013097305"," "," ","2013186596","2013195845","2013167273"," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TS61","","","F","","","","","","","",""," X X X ","2011-06-28","7","  X X X","","","2011-06-22","2020-08-06","","2","","N","","2011-06-28"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-24","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","","","","","","","","","","","","","","#","JL. ARIA WANGSAKARA RT. 03 RW. 02         KEL. BUGEL KEC. KARAWACI","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220270005","TS76","PASAR KEMIS II - TANGERANG","KP. PASAR KEMIS NO. 82 RT. 09 RW. 02      KEL. PASAR KEMIS KEC. PASAR KEMIS"," ","","","","22359655"," ","6909400"," "," "," ","","02","2","129","2011-06-29","1","B","1","5","B","168.77","357.75","102.16","90.14","Y","01.337.994.6-092.000","01.337.994.6-418.006","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P418","14","2011014347","2011005575","2012060141"," "," "," ","2012092037","2012038561","2015033783","2013083239","2012048127","2013034753","A201230641","2013175710","2012063300","2013211126"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TS76","","","F","","","","","","","","","  X X X","2011-06-29","12"," X X X ","F143","","2005-06-20","2020-08-06","2020-04-09","2","","N","","2010-08-01"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2012-01-17","2012-03-09","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","KP. PASAR KEMIS NO. 82 RT. 09 RW. 02      KEL. PASAR KEMIS KEC. PASAR KEMIS","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TS8A","PASIR RANDU KADU CURUG","Jl Kadu Pasir Randu"," ","","","","0"," ","6909400"," "," "," ","","","2","155","2020-06-26","1","H","","1","H","271.07","","101.21","30.81","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","3750000","1","","PT.INDOMARCO PRISMATAMA","0","P451","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TS8A","","","","","","","","","","",""," X X X ","2020-06-26","0","       ","","","","2020-08-03","","2","","","","2020-06-08"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2020-06-08","2020-06-08","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","Jl Kadu Pasir Randu","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220280001","TS97","WISMA LANTANA - TANGERANG","JL. WISMA LANTANA 1- BLOK C1 NO.2         KEL. GEMBOR KEC. PERIUK","TANGERANG","","","","59304356"," ","6909400"," "," ","ECT","","13","2","137","2011-06-27","1","H","1","1","H","181.90","153.58","90","51.97","Y","01.337.994.6-092.000","01.337.994.6-402.001","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P402","19"," ","2012100354","2013043508","2012052505"," "," ","2013105495","2012038495","2013139107","2015007859","2013063429"," ","2013105559","2012060065","2013085693","2013103240","2013185048","2013226523","2012043741","2013067065","2013063092","2015022970","2013067260"," ","","","","","","","","","2022-08-19","TS97","","","F","","","","","","","","","  X X X","2011-06-27","11","XXXXXXX","F140","","2005-06-20","2020-08-06","2011-06-09","2","","N","","2011-10-29"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-03","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","","","","","","","","","","","","","","#","JL. WISMA LANTANA 1- BLOK C1 NO.2         KEL. GEMBOR KEC. PERIUK","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TS9I","PALMA CITRA RAYA - TANGERANG","RUKO TAMAN PALMA CITRA RAYA               KEL. CIKUPA KEC. CIKUPA"," ","","","","59401504"," ","6909400"," "," "," ","","","2","280","2016-12-31","1","H","1","1","H","249.35","","122","44.06","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","7","2012110575"," ","2013071403","2013073165","2013062875"," ","2013221862"," "," "," "," "," ","2013219401","2013217831"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TS9I","","","F","","","","","","","",""," X X X ","2016-12-31","7","       ","","","","2020-08-06","","2","","N","","2016-12-16"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2016-12-16","2016-12-16","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","RUKO TAMAN PALMA CITRA RAYA               KEL. CIKUPA KEC. CIKUPA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TSBN","I-MOBILE TANGERANG - TANGERA","JL. RAYA SERANG RT.003 RW.001 KM.09 NO.1A KEL. KADU JAYA KEC. CURUG"," ","","","","082112823870"," ","6909400"," "," "," ","","","2","15","2013-07-16","1","K","1","6","K","15","","6.96","0","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT. INDOMARCO PRISMATAMA","0","P451","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TSBN","","","F","","","","","","","","","XXXXXXX","2013-07-16","","       ","","","","2020-08-06","","2","","N","","2013-07-16"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","CV","2013-07-16","2013-07-16","","","","","","","","","","","","","","","","","","","","08:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA SERANG RT.003 RW.001 KM.09 NO.1A KEL. KADU JAYA KEC. CURUG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TSC4","BALARAJA BARAT - TANGERANG","JL. RAYA SERANG KM. 24 KP.KOSAMBI RT. 001 RW. 003 KEL. BALARAJA KEC. BALARAJA"," ","","","","59450152"," ","6909400"," "," ","ECT","","","2","251","2015-04-29","1","H","1","1","H","584.42","","135.99","82.39","Y","01.337.994.6-092.000","01.337.994.6-451.008","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","9","2013019341","2012058890","2013099262"," "," "," ","2013123156","2013202586"," "," "," "," ","2013102393","2013128080","2015034825","2013155015"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TSC4","","","F","","","","","","","",""," X X X ","2015-04-29","12","       ","","","","2020-08-06","","2","","N","","2015-04-21"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","Y","NC","2015-04-21","2015-04-21","","","","","","","","","","","","","","","","","","","","00:00","00:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA SERANG KM. 24 KP.KOSAMBI RT. 001 RW. 003 KEL. BALARAJA KEC. BALARAJA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TSLN","RAJEG TERACE - TANGERANG","JL RAYA CADAS KUKUN KEL. SUKATANI KEC. RAJEG"," ","","","","22297528"," ","6909400"," "," "," ","","","2","141","2018-07-31","1","H","1","1","H","336.81","","113.80","194","Y","01.337.994.6-092.000","01.337.994.6-418.006","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P418","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TSLN","","","F","","","","","","","","","  X X X","2018-07-31","","       ","","","","2020-08-06","","2","","N","","2018-07-24"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2018-07-24","2018-07-24","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL RAYA CADAS KUKUN KEL. SUKATANI KEC. RAJEG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TSLU","RUKO PORIS INDAH - TANGERANG","RUKO PORIS INDAH BLOK A-9 KEL. CIPONDOH INDAH KEC. CIPONDOH","TANGERANG","","","","22263323"," ","6909400"," "," "," ","","","2","82","2017-10-31","1","H","1","1","H","82.12","","61.16","51.25","Y","01.337.994.6-092.000","01.337.994.6-416.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P416","6"," ","2013035881","2013089505"," "," "," ","2015024607"," "," "," "," "," ","2015006363","2015024261","2013211079"," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TSLU","","","F","","","","","","","","","  X X X","2017-10-31","31","       ","","","","2020-08-06","","2","","N","","2017-10-11"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2017-10-11","2017-10-11","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","","","","","","","","","","","","","","#","RUKO PORIS INDAH BLOK A-9 KEL. CIPONDOH INDAH KEC. CIPONDOH","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TSZ5","KEDAUNG BARAT 15 - TANGERANG","JL KEDAUNG BARAT NO.15 RT. 002 RW. 003-   KEDAUNG BARAT- SEPATAN TIMUR"," ","","","","59378640"," ","6909400"," "," ","ECT","","","2","96","2017-12-30","1","H","1","1","H","206.52","","117.47","96.40","Y","01.337.994.6-092.000","01.337.994.6-418.006","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P418","6","2011015664"," ","2013098134"," "," "," ","2015040030","2013216606"," "," "," "," ","2015040810","2015042386"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TSZ5","","","F","","","","","","","",""," X X X ","2017-12-30","26","       ","","","","2020-08-06","","2","","N","","2017-12-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2017-12-19","2017-12-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL KEDAUNG BARAT NO.15 RT. 002 RW. 003-   KEDAUNG BARAT- SEPATAN TIMUR","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TT35","MERAK SUKAMULYA - TANGERANG","KP. MERAK RT. 006 RW. 001 KEL. MERAK      KEC. SUKAMULYA"," ","","","","59431359"," ","6909400"," "," "," ","","","2","150","2011-08-22","1","H","1","1","H","225","","70","30.03","Y","01.337.994.6-092.000","01.337.994.6-451.001","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P451","14","2013013496"," ","2013076899","2013089916"," "," ","2013100201","2013206303","2013204173","2013025563","2013006738","2013157065","2013006729","2013210730","2013140658","2012093115","2013172124"," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TT35","","","F","","","","","","","",""," X X X ","2011-08-22","33","  X X X","","","","2020-08-06","","2","","N","","2011-08-22"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-22","2012-03-21","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","KP. MERAK RT. 006 RW. 001 KEL. MERAK      KEC. SUKAMULYA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004090130011","TT3O","PASIR GADUNG - TANGERANG","JL. RAYA PASIR GADUNG RT.03 RW.01         KEL.PASIR GADUNG KEC.CIKUPA TANGERANG"," ","","","","5962905"," ","6909400"," "," "," ","","","2","161","2020-05-01","1","H","1","5","H","218.28","","100.20","25.75","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","13","2013031048","2013005570","2013089881"," "," "," ","2015020318","2013093890"," "," "," "," ","2013106462","2013098423","2013175089","2013179121","2013024442","2013096138","2013169951"," "," "," "," "," ","","","","","","","","","2022-08-19","TT3O","","","F","","","","","","","",""," X X X ","2020-05-01","12","  X X X","FNSD","","2010-05-21","2020-08-06","2011-06-13","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA PASIR GADUNG RT.03 RW.01         KEL.PASIR GADUNG KEC.CIKUPA TANGERANG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TT50","KADU JAYA - TANGERANG","JL. RAYA SERANG KM 10-5 KADU JAYA  RT.001 RW.004 KEL. KADU JAYA KEC. CURUG"," ","","","","59491280"," ","6909400"," "," "," ","","","2","161","2011-08-24","1","H","1","1","H","278.30","","107.96","26.54","Y","01.337.994.6-092.000","01.337.994.6-451.001","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P451","11","2004000469","2013078057","2013035883"," "," "," ","2013137639","2013233986"," "," "," "," ","2013142463","2013143581","2013184831","2013197263","2013063105"," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TT50","","","F","","","","","","","",""," X X X ","2011-08-24","4","  X X X","","","","2020-08-06","","2","","N","","2011-08-24"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-24","2012-03-20","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA SERANG KM 10-5 KADU JAYA  RT.001 RW.004 KEL. KADU JAYA KEC. CURUG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TT80","TAMAN BUAH - TANGERANG","JL. RAYA TAMAN BUAH RT. 01 RW. 05         KEL. KOTABUMI KEC. PASAR KEMIS"," ","","","","59315457"," ","6909400"," "," "," ","","","2","139","2011-09-14","1","H","1","1","H","263.22","","95.37","107.04","Y","01.337.994.6-092.000","01.337.994.6-418.006","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P418","10"," "," ","A201225904","2013032979"," "," ","2013135206","2013017375","2013205326"," "," "," ","2013142453","2013182951","2013001687","2013202562","2015001042"," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TT80","","","F","","","","","","","","","  X X X","2011-09-14","16"," X X X ","","","","2020-08-06","2011-11-25","2","","N","","2011-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-09-14","2012-03-22","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA TAMAN BUAH RT. 01 RW. 05         KEL. KOTABUMI KEC. PASAR KEMIS","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TTB8","RAYA SERANG KM. 29.9","JL RAYA SERNAG KM 29.9                    KEL. GEMBONG KEC. BALARAJA"," ","","","","59450436"," ","6909400"," "," "," ","","","2","188","2017-01-31","1","H","1","1","H","294.60","","130.61","44.25","Y","01.337.994.6-092.000","01.337.994.6-451.008","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","4","2011021334","2013029116"," "," "," "," ","2013221853"," "," "," "," "," ","2013223084"," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TTB8","","","F","","","","","","","",""," X X X ","2017-01-31","42","       ","","","","2020-07-03","","2","","N","","2017-01-18"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2017-01-18","2017-01-18","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL RAYA SERNAG KM 29.9                    KEL. GEMBONG KEC. BALARAJA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TTE9","CLUB HOUSE EUROPA - TANGERAN","CLUB HOUSE CLUSTER EROPA KEL. GONDRONG KEC. CIPONDOH","TANGERANG","","","","085921562414"," ","6909400"," "," "," ","","","2","116","2015-11-15","1","H","1","1","H","115.92","","78.79","28.18","Y","01.337.994.6-092.000","01.337.994.6-416.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P416","7","2001002105"," ","2013149590"," "," "," ","2013161444"," "," "," "," "," ","2013205233","2013202555","2015002182","2013219402"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TTE9","","","F","","","","","","","","","  X X X","2015-11-15","29","       ","","","","2020-08-06","","2","","N","","2015-11-10"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2015-11-10","2015-11-10","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","","","","","","","","","","","","","","#","CLUB HOUSE CLUSTER EROPA KEL. GONDRONG KEC. CIPONDOH","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TTF7","RAJEG MULYA 01 - TANGERANG","JL. RAYA RAJEG MULYA KP. PULO NAGREG RT.04 RW.02 KEL. RAJEG MULYA KEC. RAJEG"," ","","","","59390305"," ","6909400"," "," "," ","","","2","199","2017-08-31","1","H","1","1","H","431.81","","114.61","53.43","Y","01.337.994.6-092.000","01.337.994.6-418.006","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P418","5","2012056057"," ","2013088425"," "," "," ","2015023265"," "," "," "," "," ","2015020880","2013168854"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TTF7","","","F","","","","","","","",""," X X X ","2017-08-31","20","       ","","","","2020-08-06","","2","","N","","2017-08-16"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2017-08-16","2017-08-16","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2017-12-10","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA RAJEG MULYA KP. PULO NAGREG RT.04 RW.02 KEL. RAJEG MULYA KEC. RAJEG","","SMN=15000, SMX=70000","","2022-09-14"
