FMRCID|FMJKON|FMKPLU|FMBPLU|FMNKON|FMSATN|PLUMD1|PLUMD2|FLAGKM|JENIS_OLAHAN|FLAGPROD|PRIORITAS
1|B|20080433|20069024|750|ML      |20080433|20069024|N|||0
1|B|20080434|20069025|750|ML      |20080434|20069025|N|||0
1|B|20080430|20069034|1400|GRAM    |20080430|20069034|N|||0
1|B|20080425|20069029|1000|GRAM    |20080425|20069029|N|||0
1|B|20080431|20069033|1000|GRAM    |20080431|20069033|N|||0
1|B|20080440|20074244|800|GRAM    |20080440|20074244|N|||0
1|B|20080428|20069030|1000|GRAM    |20080428|20069030|N|||0
1|B|20080429|20069032|1000|GRAM    |20080429|20069032|N|||0
1|B|20080435|20069019|25|PCS     |20080435|20069019|N|||0
1|B|20080439|20070434|1000|ML      |20080439|20070434|N|||0
1|B|20080438|20069021|1000|ML      |20080438|20069021|N|||0
1|B|20080441|20069022|4000|GRAM    |20080441|20069022|N|||0
1|B|20109706|20095414|750|ML      |20109706|20095414|Y|||0
1|B|20084435|20084115|800|ML      |20084435|20084115|N|||0
1|B|20109705|20093288|750|ML      |20109705|20093288|Y|||0
1|B|20083859|20083845|500|GRM     |20083859|20083845|N|||0
1|B|20084981|20069028|1000|ML      |20084981|20069028|N|||0
1|B|20084979|20061266|300|PCS     |20084979|20061266|N|||0
1|B|20084978|20069026|750|ML      |20084978|20069026|N|||0
1|B|20084995|20069023|2000|GRAM    |20084995|20069023|N|||0
1|B|20084996|20069015|2000|GRAM    |20084996|20069015|N|||0
1|B|20085172|20069022|800|GRAM    |20085172|20069022|N|||0
1|B|20084903|20083846|5500|ML      |20084903|20083846|N|||0
1|B|20106981|20054749|1|PCS     |20106981|20054749|N|||0
1|B|20086830|20087032|10|PCS     |20086830|20087032|N|||0
1|B|20084902|20080366|500|GRM     |20084902|20080366|N|||0
1|B|20089799|20087460|250|CUP     |20089799|20087460|N|||0
1|B|20089800|20087461|250|CUP     |20089800|20087461|N|||0
1|B|20089801|20087462|250|CUP     |20089801|20087462|N|||0
1|B|20090959|20090960|1|PCS     |20090959|20090960|Y|||0
1|B|20091012|20091013|1|PCS     |20091012|20091013|Y|||0
1|B|20091014|20091056|1|PCS     |20091014|20091056|Y|||0
1|B|20091015|20091057|1|PCS     |20091015|20091057|Y|||0
1|B|20091016|20091058|1|PCS     |20091016|20091058|Y|||0
1|B|20091017|20091059|1|PCS     |20091017|20091059|Y|||0
1|B|20091018|20091060|1|PCS     |20091018|20091060|Y|||0
1|B|20091019|20091061|1|PCS     |20091019|20091061|Y|||0
1|B|20091020|20091062|1|PCS     |20091020|20091062|Y|||0
1|B|20091021|20091063|1|PCS     |20091021|20091063|Y|||0
1|B|20091022|20091064|1|PCS     |20091022|20091064|Y|||0
1|B|20091023|20091065|1|PCS     |20091023|20091065|Y|||0
1|B|20091024|20091066|1|PCS     |20091024|20091066|Y|||0
1|B|20091025|20091067|1|PCS     |20091025|20091067|Y|||0
1|B|20091026|20091068|1|PCS     |20091026|20091068|Y|||0
1|B|20091027|20091069|1|PCS     |20091027|20091069|Y|||0
1|B|20091028|20091070|1|PCS     |20091028|20091070|Y|||0
1|B|20091463|20091464|1|PCS     |20091463|20091464|Y|||0
1|B|20093287|20093288|760|ML      |20093287|20093288|N|||0
1|B|20093051|20072014|250|ML      |20093051|20072014|N|||0
1|B|20096409|20072313|1|PCS     |20096409|20072313|N|||0
1|B|20096410|20072315|1|PCS     |20096410|20072315|N|||0
1|B|20096411|20073945|1|PCS     |20096411|20073945|N|||0
1|B|20096412|20073946|1|PCS     |20096412|20073946|N|||0
1|B|20096413|20085100|1|PCS     |20096413|20085100|N|||0
1|B|20096414|20095740|1|PCS     |20096414|20095740|N|||0
1|B|20096415|20095739|1|PCS     |20096415|20095739|N|||0
1|B|20097535|20089865|500|GRAM    |20097535|20089865|N|||0
1|B|20097536|20099130|500|GRAM    |20097536|20099130|N|||0
1|B|20096065|20099788|1|PCS     |20096065|20099788|N|||0
1|B|20119285|20119620|50|PCS     |20119285|20119620|N|||0
1|B|20093337|20082341|250|GRAM    |20093337|20082341|Y|||0
1|B|20082338|20082341|1000|GRAM    |20082338|20082341|N|||0
1|B|20119285|20119620|50|PCS     |20119285|20119620|N|||0
1|B|20119377|20115326|1|PCS     |20119377|20115326|N|||0
1|B|20119378|20115327|1|PCS     |20119378|20115327|N|||0
1|B|20119379|20088175|1|PCS     |20119379|20088175|N|||0
1|B|20106017|20120392|1|PCS     |20106017|20120392|N|||0
1|B|20106021|20120394|1|PCS     |20106021|20120394|N|||0
1|B|20119180|20120396|1|PCS     |20119180|20120396|N|||0
1|B|20009329|20040897|1000|gram    |20009329|20040897|N|||0
1|B|20056053|20056037|1|PCS     |20056053|20056037|N|||0
1|B|20056050|20056034|1|PCS     |20056050|20056034|N|||0
1|B|20073887|20073888|1500|GR      |20073887|20073888|N|||0
1|B|20041186|20071450|1|PCS     |20041186|20071450|N|||0
1|B|20069726|20069667|330|ML      |20069726|20069667|N|||0
1|B|20063065|20070620|330|ML      |20063065|20070620|N|||0
1|B|20062429|20071451|1|PCS     |20062429|20071451|N|||0
1|B|20004514|20071452|1|PCS     |20004514|20071452|N|||0
1|B|20013446|20071453|1|PCS     |20013446|20071453|N|||0
1|B|20068978|20071454|1|PCS     |20068978|20071454|N|||0
1|B|20068894|20071455|1|PCS     |20068894|20071455|N|||0
1|B|20066490|20071456|1|PCS     |20066490|20071456|N|||0
1|B|20065381|20071458|1|PCS     |20065381|20071458|N|||0
1|B|20119952|20120398|1|PCS     |20119952|20120398|N|||0
1|B|20088871|20073642|1000|ML      |20088871|20073642|N|||0
1|B|10036981|20082339|35|GRAM    |10036981|20082339|Y|||0
1|B|10036982|20082339|17|GRAM    |10036982|20082339|Y|||0
1|B|20004249|20115098|19000|ML      |20004249|20115098|Y|||0
1|B|20077547|20124166|5|PCS     |20077547|20124166|Y|||0
1|B|10035165|20124774|13|PCS     |10035165|20124774|N|||0
1|B|20123708|20124212|2000|gram    |20123708|20124212|Y|||0
1|B|20124030|20124213|1000|gram    |20124030|20124213|Y|||0
1|B|20123694|20124211|1000|gram    |20123694|20124211|Y|||0
1|B|20106013|20106016|1|PCS     |20106013|20106016|Y|||0
1|B|20106018|20106020|1|PCS     |20106018|20106020|Y|||0
1|B|20106022|20106024|1|PCS     |20106022|20106024|Y|||0
1|B|20106305|20105994|133|GRAM    |20106305|20105994|Y|||0
1|B|20064320|20064323|1500|gram    |20064320|20064323|N|||0
1|B|20069393|20069020|500|gram    |20069393|20069020|N|||0
1|B|20096408|20072312|1|PCS     |20096408|20072312|N|||0
1|B|20040893|20040895|500|gram    |20040893|20040895|N|||0
1|B|10000695|20069666|330|ml      |10000695|20069666|Y|||0
1|B|10024667|20069667|330|ml      |10024667|20069667|Y|||0
1|B|20073634|20073642|1000|ML      |20073634|20073642|N|||0
1|B|20073619|20073621|1000|ML      |20073619|20073621|N|||0
1|B|20073620|20073622|1000|GR      |20073620|20073622|N|||0
1|B|20079309|20079310|1000|GRAM    |20079309|20079310|N|||0
1|B|20078436|20080346|42|ml      |20078436|20080346|N|||0
1|B|20064318|20080346|84|ml      |20064318|20080346|N|||0
1|B|20078885|20090976|1|PCS     |20078885|20090976|Y|||0
1|B|20082336|20082340|1000|GRAM    |20082336|20082340|N|||0
1|B|20084153|20071450|1|PCS     |20084153|20071450|Y|||0
1|B|20084154|20071455|1|PCS     |20084154|20071455|Y|||0
1|B|20084155|20071451|1|PCS     |20084155|20071451|Y|||0
1|B|20084156|20071968|1|PCS     |20084156|20071968|Y|||0
1|B|20084157|20071464|1|PCS     |20084157|20071464|Y|||0
1|B|20085259|20085260|1000|gram    |20085259|20085260|N|||0
1|B|20051682|20049952|10|PCS     |20051682|20049952|Y|||0
1|B|20088174|20088175|24|PCS     |20088174|20088175|N|||0
1|B|20070380|20088541|225|GRAM    |20070380|20088541|Y|||0
1|B|20010566|20088541|370|gram    |20010566|20088541|Y|||0
1|B|20039235|20090010|90|GRAM    |20039235|20090010|Y|||0
1|B|20089880|20089864|100|GRAM    |20089880|20089864|Y|||0
1|B|20089881|20089865|5|PCS     |20089881|20089865|Y|||0
1|B|20078886|20090979|1|PCS     |20078886|20090979|Y|||0
1|B|20078887|20090980|1|PCS     |20078887|20090980|Y|||0
1|B|20082421|20090981|1|PCS     |20082421|20090981|Y|||0
1|B|20082422|20090982|1|PCS     |20082422|20090982|Y|||0
1|B|20082423|20090983|1|PCS     |20082423|20090983|Y|||0
1|B|20082424|20090984|1|PCS     |20082424|20090984|Y|||0
1|B|20078895|20090985|1|PCS     |20078895|20090985|Y|||0
1|B|20078898|20090986|1|PCS     |20078898|20090986|Y|||0
1|B|20078888|20090987|1|PCS     |20078888|20090987|Y|||0
1|B|20078889|20090988|1|PCS     |20078889|20090988|Y|||0
1|B|20078890|20090989|1|PCS     |20078890|20090989|Y|||0
1|B|20078891|20090990|1|PCS     |20078891|20090990|Y|||0
1|B|20078892|20090991|1|PCS     |20078892|20090991|Y|||0
1|B|20078893|20090992|1|PCS     |20078893|20090992|Y|||0
1|B|20078894|20090993|1|PCS     |20078894|20090993|Y|||0
1|B|20078896|20090994|1|PCS     |20078896|20090994|Y|||0
1|B|20078897|20090995|1|PCS     |20078897|20090995|Y|||0
1|B|20078900|20090996|1|PCS     |20078900|20090996|Y|||0
1|B|20078877|20090997|1|PCS     |20078877|20090997|Y|||0
1|B|20078878|20090998|1|PCS     |20078878|20090998|Y|||0
1|B|20078879|20090999|1|PCS     |20078879|20090999|Y|||0
1|B|20078880|20091000|1|PCS     |20078880|20091000|Y|||0
1|B|20078881|20091001|1|PCS     |20078881|20091001|Y|||0
1|B|20078882|20091002|1|PCS     |20078882|20091002|Y|||0
1|B|20078883|20091003|1|PCS     |20078883|20091003|Y|||0
1|B|20078884|20091004|1|PCS     |20078884|20091004|Y|||0
1|B|20082601|20091005|1|PCS     |20082601|20091005|Y|||0
1|B|20082602|20091006|1|PCS     |20082602|20091006|Y|||0
1|B|20082603|20091007|1|PCS     |20082603|20091007|Y|||0
1|B|20082604|20091008|1|PCS     |20082604|20091008|Y|||0
1|B|20085459|20087465|1|PCS     |20085459|20087465|Y|||0
1|B|20088551|20088552|1|PCS     |20088551|20088552|Y|||0
1|B|20088555|20088556|1|PCS     |20088555|20088556|Y|||0
1|B|20069657|20069660|750|mL      |20069657|20069660|N|||0
1|B|20069659|20069661|500|gram    |20069659|20069661|N|||0
1|B|20069658|20069662|1000|mL      |20069658|20069662|N|||0
1|B|10003964|20024079|10|BTR     |10003964|20024079|N|||0
1|B|20069727|20069028|950|ML      |20069727|20069028|N|||0
1|B|20069658|20069662|1000|mL      |20069658|20069662|N|||0
1|B|20071726|20071728|750|ML      |20071726|20071728|N|||0
1|B|20071727|20071729|1600|GRAM    |20071727|20071729|N|||0
1|B|20073456|20073457|1000|ML      |20073456|20073457|N|||0
1|B|20066299|20073458|500|ML      |20066299|20073458|N|||0
1|B|10003964|20024079|10|BTR     |10003964|20024079|N|||0
1|B|10008297|20076300|25|PCS     |10008297|20076300|N|||0
1|B|20064320|20064323|1500|gram    |20064320|20064323|N|||0
1|B|20086838|20087083|750|ML      |20086838|20087083|N|||0
1|B|20086839|20087138|750|ML      |20086839|20087138|N|||0
1|B|20088162|20088163|1000|ml      |20088162|20088163|N|||0
1|B|20087454|20087457|12|CUP     |20087454|20087457|N|||0
1|B|20090009|20082443|50|PCS     |20090009|20082443|Y|||0
1|B|20087456|20087459|12|CUP     |20087456|20087459|N|||0
1|B|20084437|20084139|800|ML      |20084437|20084139|N|||0
1|B|20089872|20089873|750|ml      |20089872|20089873|N|||0
1|B|10036665|20096197|370|ML      |10036665|20096197|Y|||0
1|B|20082690|20069644|1000|gram    |20082690|20069644|Y|||0
1|B|20088374|20088370|10|PCS     |20088374|20088370|Y|||0
1|B|20063376|20093305|1|PCS     |20063376|20093305|Y|||0
1|B|20062523|20093306|1|PCS     |20062523|20093306|Y|||0
1|B|20062524|20093307|1|PCS     |20062524|20093307|Y|||0
1|B|20062431|20093308|1|PCS     |20062431|20093308|Y|||0
1|B|20063292|20093309|1|PCS     |20063292|20093309|Y|||0
1|B|20063294|20093310|1|PCS     |20063294|20093310|Y|||0
1|B|20063705|20093311|1|PCS     |20063705|20093311|Y|||0
1|B|20065110|20093313|1|PCS     |20065110|20093313|Y|||0
1|B|20065484|20093314|1|PCS     |20065484|20093314|Y|||0
1|B|20066115|20093315|1|PCS     |20066115|20093315|Y|||0
1|B|20068895|20093316|1|PCS     |20068895|20093316|Y|||0
1|B|20070181|20093317|1|PCS     |20070181|20093317|Y|||0
1|B|20070849|20093318|1|PCS     |20070849|20093318|Y|||0
1|B|20074418|20093319|1|PCS     |20074418|20093319|Y|||0
1|B|20088242|20093320|1|PCS     |20088242|20093320|Y|||0
1|B|20081034|20093905|1|PCS     |20081034|20093905|Y|||0
1|B|20094678|20069028|1000|ml      |20094678|20069028|N|||0
1|B|20093967|20094016|1000|GRAM    |20093967|20094016|N|||0
1|B|20094570|20095414|760|ML      |20094570|20095414|N|||0
1|B|20049493|20089864|100|GRAM    |20049493|20089864|Y|||0
1|B|20003902|20096198|170|GRAM    |20003902|20096198|Y|||0
1|B|20067168|20096236|10|PCS     |20067168|20096236|Y|||0
1|B|20065412|20096237|10|PCS     |20065412|20096237|Y|||0
1|B|20028880|20096193|1000|PCS     |20028880|20096193|Y|||0
1|B|10000704|20096194|460|PCS     |10000704|20096194|Y|||0
1|B|20095129|20095130|1|PCS     |20095129|20095130|Y|||0
1|B|20095127|20095128|1|PCS     |20095127|20095128|Y|||0
1|B|20096066|20096657|1|PCS     |20096066|20096657|N|||0
1|B|20100553|20098403|40|PCS     |20100553|20098403|N|||0
1|B|20100554|20098404|40|PCS     |20100554|20098404|N|||0
1|B|20098731|20099122|2000|GR      |20098731|20099122|N|||0
1|B|20109802|20109806|1|PCS     |20109802|20109806|Y|||0
1|B|20010472|20040899|120|GRAM    |20010472|20040899|Y|||0
1|B|20102824|20103277|2000|GRAM    |20102824|20103277|N|||0
1|B|20101056|20082341|1300|GR      |20101056|20082341|N|||0
1|B|20102731|20103276|800|ML      |20102731|20103276|N|||0
1|B|20102730|20103275|800|ML      |20102730|20103275|N|||0
1|B|10005909|20069028|950|ML      |10005909|20069028|Y|||0
1|B|20102080|20069034|1000|PCS     |20102080|20069034|Y|||0
1|B|20106021|20106023|1|PCS     |20106021|20106023|Y|||0
1|B|20125091|20069664|1|PCS     |20125091|20069664|N|||0
1|B|20125091|20069644|0|ML      |20125091|20069644|N|||0
1|B|20125091|20069643|225|GR      |20125091|20069643|N|||0
1|B|20125091|20115098|30|ML      |20125091|20115098|N|||0
1|B|20125091|20119619|24|GR      |20125091|20119619|N|||0
1|B|20125091|20069024|15|ML      |20125091|20069024|N|||0
1|B|20125091|20069028|200|ML      |20125091|20069028|N|||0
1|B|20125091|20125094|20|ML      |20125091|20125094|N|||0
1|B|20043915|20096236|10|PCS     |20043915|20096236|Y|||0
1|B|20086837|20087082|1000|ML      |20086837|20087082|N|||0
1|B|20112042|20069023|1000|ML      |20112042|20069023|Y|||0
1|B|20089521|20089522|250|gram    |20089521|20089522|N|||0
1|B|20107720|20107718|1|PCS     |20107720|20107718|Y|||0
1|B|20084978|20110488|750|ML      |20084978|20110488|Y|||0
1|B|20096765|20110490|2000|GR      |20096765|20110490|Y|||0
1|B|20098731|20110491|2000|GR      |20098731|20110491|Y|||0
1|B|20101056|20110493|1300|GR      |20101056|20110493|Y|||0
1|B|20069642|20110494|1000|GR      |20069642|20110494|Y|||0
1|B|20069727|20110495|950|ML      |20069727|20110495|Y|||0
1|B|10000019|20110496|370|GR      |10000019|20110496|Y|||0
1|B|10038137|20110497|325|ML      |10038137|20110497|Y|||0
1|B|10003222|20087298|1000|GRAM    |10003222|20087298|Y|||0
1|B|20107721|20079634|1|PCS     |20107721|20079634|Y|||0
1|B|20111403|20103275|750|ML      |20111403|20103275|N|||0
1|B|20106981|20054749|1|PCS     |20106981|20054749|Y|||0
1|B|20054748|20054749|20|pcs     |20054748|20054749|N|||0
1|B|20115034|20115036|1|PCS     |20115034|20115036|N|||0
1|B|20115034|20115036|1|PCS     |20115034|20115036|Y|||0
1|B|10036665|20096197|370|GRAM    |10036665|20096197|Y|||0
1|B|20107506|20115320|1|PCS     |20107506|20115320|N|||0
1|B|20040893|20040895|1|gram    |20040893|20040895|N|||0
1|B|20052302|20054880|.5|KG      |20052302|20054880|N|||0
1|B|20052300|20054878|.1|KG      |20052300|20054878|N|||0
1|B|20052301|20054879|.2|KG      |20052301|20054879|N|||0
1|B|20054875|20052297|135|pcs     |20054875|20052297|N|||0
1|B|20054876|20052298|240|pcs     |20054876|20052298|N|||0
1|B|20054877|20052299|530|pcs     |20054877|20052299|N|||0
1|B|20022628|20035037|5|PCS     |20022628|20035037|N|||0
1|B|10005909|20110495|950|ML      |10005909|20110495|Y|||0
1|B|20054878|20052300|135|pcs     |20054878|20052300|N|||0
1|B|20054879|20052301|240|pcs     |20054879|20052301|N|||0
1|B|20036590|20045786|10|PCS     |20036590|20045786|N|||0
1|B|20023933|20038780|15|PCS     |20023933|20038780|N|||0
1|B|10038932|20032261|10|PCS     |10038932|20032261|N|||0
1|B|10003922|20029140|10|PCS     |10003922|20029140|N|||0
1|B|10005957|20029139|5|PCS     |10005957|20029139|N|||0
1|B|20054880|20052302|530|pcs     |20054880|20052302|N|||0
1|B|20085559|20093299|1|PCS     |20085559|20093299|Y|||0
1|B|20065413|20065414|1500|gram    |20065413|20065414|N|||0
1|B|20085561|20093300|1|PCS     |20085561|20093300|Y|||0
1|B|20046062|20093301|1|PCS     |20046062|20093301|Y|||0
1|B|20046064|20093302|1|PCS     |20046064|20093302|Y|||0
1|B|20046067|20093303|1|PCS     |20046067|20093303|Y|||0
1|B|20054048|20093304|1|PCS     |20054048|20093304|Y|||0
1|B|20069100|20069026|750|ML      |20069100|20069026|N|||0
1|B|20069100|20069026|750|ML      |20069100|20069026|N|||0
1|B|20069106|20069031|800|GRAM    |20069106|20069031|N|||0
1|B|20069106|20069031|800|GRAM    |20069106|20069031|N|||0
1|B|20106012|20106014|1|PCS     |20106012|20106014|Y|||0
1|B|20106017|20106019|1|PCS     |20106017|20106019|Y|||0
1|B|20042991|20069644|1000|GRAM    |20042991|20069644|Y|||0
1|B|20069657|20069660|750|mL      |20069657|20069660|N|||0
1|B|20069659|20069661|500|gram    |20069659|20069661|N|||0
1|B|20042991|20069644|1000|GRAM    |20042991|20069644|N|||0
1|B|20090156|20090159|700|ML      |20090156|20090159|N|||0
1|B|20090157|20090160|700|ML      |20090157|20090160|N|||0
1|B|20090158|20090161|700|ML      |20090158|20090161|N|||0
1|B|20046556|20089438|10|pcs     |20046556|20089438|Y|||0
1|B|20058467|20089438|10|pcs     |20058467|20089438|Y|||0
1|B|20054283|20089438|10|pcs     |20054283|20089438|Y|||0
1|B|20102839|20103793|500|GRAM    |20102839|20103793|N|||0
1|B|20099544|20099123|1|PCS     |20099544|20099123|N|||0
1|B|20068532|20107780|4|PCS     |20068532|20107780|Y|||0
1|B|20088357|20107781|4|PCS     |20088357|20107781|Y|||0
1|B|10038082|20106486|1|GRAM    |10038082|20106486|Y|||0
1|B|20067471|20107780|4|PCS     |20067471|20107780|Y|||0
1|B|20025487|20082443|50|PCS     |20025487|20082443|Y|||0
1|B|20110637|20099788|1|PCS     |20110637|20099788|N|||0
1|B|20108266|20084116|750|ml      |20108266|20084116|N|||0
1|B|20109794|20109796|1|PCS     |20109794|20109796|Y|||0
1|B|20092997|20069643|4000|GRAM    |20092997|20069643|N|||0
1|B|20096808|20040898|500|GR      |20096808|20040898|Y|||0
1|B|20067168|20096236|700|PCS     |20067168|20096236|Y|||0
1|B|20065412|20096237|1|PCS     |20065412|20096237|Y|||0
1|B|20065412|20096237|10|GRAM    |20065412|20096237|Y|||0
1|B|20096066|20095779|1|PCS     |20096066|20095779|N|||0
1|B|20074243|20074244|800|GRAM    |20074243|20074244|N|||0
1|B|20067168|20096236|500|GRAM    |20067168|20096236|Y|||0
1|B|10038137|20070619|5|PCS     |10038137|20070619|Y|||0
1|B|10036665|20096197|375|GRAM    |10036665|20096197|Y|||0
1|B|20079902|20080344|1|PCS     |20079902|20080344|Y|||0
1|B|20047850|20069016|25|PCS     |20047850|20069016|Y|||0
1|B|20102080|20069034|1000|PCS     |20102080|20069034|Y|||0
1|B|20069108|20069033|1000|GRAM    |20069108|20069033|N|||0
1|B|10038082|20106486|1000|PCS     |10038082|20106486|Y|||0
1|B|10038082|20106486|1000|GRAM    |10038082|20106486|Y|||0
1|B|10038082|20106486|1000||10038082|20106486|Y|||0
1|B|20002897|20082442|50|PCS     |20002897|20082442|Y|||0
1|B|20025487|20082442|50|PCS     |20025487|20082442|Y|||0
1|B|20082442|20082443|1|PCS     |20082442|20082443|N|||0
1|B|20093523|20093524|1000|gram    |20093523|20093524|Y|||0
1|B|20084436|20084116|800|ML      |20084436|20084116|N|||0
1|B|20109802|20109806|1|PCS     |20109802|20109806|N|||0
1|B|20087455|20087458|12|CUP     |20087455|20087458|N|||0
1|B|20069104|20069029|1000|GRAM    |20069104|20069029|N|||0
1|B|20069102|20069023|2000|GRAM    |20069102|20069023|N|||0
1|B|20069101|20069024|750|ML      |20069101|20069024|N|||0
